id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fapi-site~master~I592aa6822556c056ffb02f0a77c8d7953a852bea,openstack/api-site,master,I592aa6822556c056ffb02f0a77c8d7953a852bea,"Correcting parameter type on ""Validate template"" API",MERGED,2016-03-24 04:01:24.000000000,2016-03-28 06:31:56.000000000,2016-03-28 06:31:56.000000000,10,9,0,296881,ac8d50f6267bd38aced068b744cda0f7bb721b1c,bug/1561294,8,3,1,2,19935,Anh Tran,trananhkma,"Correcting parameter type on ""Validate template"" API

-- Change ""String"" type to ""xsd:string""
-- Change ""object"" type to ""xsd:dict""
-- Change ""list"" type to ""xsd:list""

Change-Id: I592aa6822556c056ffb02f0a77c8d7953a852bea
Closes-Bug: #1561294
"
openstack%2Fopenstack-manuals~master~Ie958d15e00e6ede3c93c949018d9c7425e81be6b,openstack/openstack-manuals,master,Ie958d15e00e6ede3c93c949018d9c7425e81be6b,[config-reference]Update the configuration of dashboard,MERGED,2016-03-25 11:33:50.000000000,2016-03-28 06:31:10.000000000,2016-03-28 06:31:10.000000000,19,4,4,297634,88e70aca521b557d3e45539272f41e0a635c98e2,bug/1548203,14,5,2,1,19779,Chason Chan,chenxing,"[config-reference]Update the configuration of dashboard

When installing the OpenStack Liberty in CentOS 7.1,the OS
uses httpd 2.4.x, and the configuration of dashboard is still
pointting to httpd 2.2. This patch is to fix it.

Change-Id: Ie958d15e00e6ede3c93c949018d9c7425e81be6b
Partial-Bug: #1548203
"
openstack%2Fapi-site~master~Ib107e272f2cd644417fbd6dc3c4a982168dc3ed5,openstack/api-site,master,Ib107e272f2cd644417fbd6dc3c4a982168dc3ed5,"Correcting parameter type on ""Create configuration"" API",MERGED,2016-03-24 08:54:23.000000000,2016-03-28 06:28:37.000000000,2016-03-28 06:28:37.000000000,6,6,0,296956,977e79dea97fe1e61394dfd52990d049e2330bfb,bug/1561329,8,3,1,1,19935,Anh Tran,trananhkma,"Correcting parameter type on ""Create configuration"" API

Adding parameter type on request parameters table

Change-Id: Ib107e272f2cd644417fbd6dc3c4a982168dc3ed5
Closes-Bug: #1561329
"
openstack%2Fsenlin~master~Ia848bc30a2494eaeb8b34c86135706cc0af376b7,openstack/senlin,master,Ia848bc30a2494eaeb8b34c86135706cc0af376b7,Add versioned method support,MERGED,2016-03-25 11:48:40.000000000,2016-03-28 06:20:22.000000000,2016-03-28 06:20:22.000000000,242,1,0,297639,5043f883209bb7f8a67496cdd54605603abac1b0,bp/api-microversioning,9,3,2,5,8246,Qiming Teng,tengqm,"Add versioned method support

This patch adds versioned method support for senlin REST APIs.

Partial-bp: api-microversioning
Change-Id: Ia848bc30a2494eaeb8b34c86135706cc0af376b7
"
openstack%2Ftacker~master~Iaa3921fd295c8f43d9b6fdf191d44ab6b2448c9e,openstack/tacker,master,Iaa3921fd295c8f43d9b6fdf191d44ab6b2448c9e,Update DevStack README,MERGED,2016-03-02 14:29:52.000000000,2016-03-28 06:16:55.000000000,2016-03-28 06:16:55.000000000,1,7,5,287228,6a2d04e103bcebe43526bed8a0d92adf965a41e6,,24,7,5,1,6763,jingliuqing,jing,"Update DevStack README

Reuse the content of doc/source/install/devstack.rst

Change-Id: Iaa3921fd295c8f43d9b6fdf191d44ab6b2448c9e
"
openstack%2Fneutron~master~I65ba21cb81f2bd2f15f02b3982475074cfd75bda,openstack/neutron,master,I65ba21cb81f2bd2f15f02b3982475074cfd75bda,IP Availability: remove unused imports,MERGED,2016-03-01 15:07:01.000000000,2016-03-28 05:54:19.000000000,2016-03-05 06:25:38.000000000,0,7,0,286641,d521ba3c501bd0f3b70c708dd378bffec86809ff,ip-avail2,34,16,1,2,1653,garyk,garyk,"IP Availability: remove unused imports

Does a few cleanups to the commit 2f741ca5f9545c388270ddab774e9e030b006d8a.

Change-Id: I65ba21cb81f2bd2f15f02b3982475074cfd75bda
"
openstack%2Fneutron~master~I0d1dbe3918cc7d7b3d0cdc49d7b6ff85f9b02a17,openstack/neutron,master,I0d1dbe3918cc7d7b3d0cdc49d7b6ff85f9b02a17,Remove stale ofport drop-rule upon port-delete,MERGED,2015-11-23 20:58:42.000000000,2016-03-28 05:45:21.000000000,2016-03-28 05:45:20.000000000,72,8,8,248908,5289d9494984b7c95407ad2f9b761b2e647953b2,bug/1493414,105,22,7,3,12959,Ramu Ramamurthy,ramu.ramamurthy,"Remove stale ofport drop-rule upon port-delete

When a port is deleted, that port is set to a dead-vlan, and
an ofport drop-flow is added in port_dead().

The ofport drop-flow gets removed only in some cases
in _bind_devices() - depending on the timing of the
concurrent port-deletion. In other cases, the drop-flow
never gets removed, and such garbage drop-flow rules
accumulate forever until the ovs-agent restarts.

The fix is to use the function update_stale_ofport_rules which
solves this problem of tracking stale ofport flows
in deleted ports, but currently only applies only to
prevent_arp_spoofing.

Change-Id: I0d1dbe3918cc7d7b3d0cdc49d7b6ff85f9b02a17
Closes-Bug: #1493414
"
openstack%2Fpython-ceilometerclient~stable%2Fmitaka~I65fad6a8dba49a6e786f27bdcac5fffdc7c6d3d8,openstack/python-ceilometerclient,stable/mitaka,I65fad6a8dba49a6e786f27bdcac5fffdc7c6d3d8,Updated from global requirements,MERGED,2016-03-24 13:50:07.000000000,2016-03-28 05:25:39.000000000,2016-03-28 05:25:39.000000000,4,4,0,297149,88f07e0154291d58c3f1237bebbbe53b18fb9daf,openstack/requirements,8,4,1,2,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: I65fad6a8dba49a6e786f27bdcac5fffdc7c6d3d8
"
openstack%2Fopenstack-manuals~master~Ia551c3e1d439c995fa04706c540fb2b00bb3802a,openstack/openstack-manuals,master,Ia551c3e1d439c995fa04706c540fb2b00bb3802a,Revises fonts and links in networking section of admin guide,MERGED,2016-03-25 05:22:47.000000000,2016-03-28 05:24:51.000000000,2016-03-28 05:24:50.000000000,8,7,2,297518,e30246511bf6f8629d2fe3e4f4fc4b144e8d4a48,,12,4,3,4,17491,Lujin Luo,Lujin,"Revises fonts and links in networking section of admin guide

In networking section of cloud admin guide. Some inconsistency
of fonts exists. Besides, a link to Configuration guide is not
properly provided.

Change-Id: Ia551c3e1d439c995fa04706c540fb2b00bb3802a
"
openstack%2Fopenstack-manuals~master~I3ace49e3ad4dfb888f4b632a17990814cce71271,openstack/openstack-manuals,master,I3ace49e3ad4dfb888f4b632a17990814cce71271,Add missing slash for some commands,MERGED,2016-03-27 11:10:13.000000000,2016-03-28 05:20:40.000000000,2016-03-28 05:20:40.000000000,6,6,2,298027,bfca485b2046701143ba300b528cf2649f143d7b,miss_slash,12,4,2,1,14151,ziyu032,ziyu032,"Add missing slash for some commands

Change-Id: I3ace49e3ad4dfb888f4b632a17990814cce71271
"
openstack%2Fkolla~master~I1eefec4326f97f466243051bcc33551e0803980d,openstack/kolla,master,I1eefec4326f97f466243051bcc33551e0803980d,Use packaged pip instead of easy_install,MERGED,2016-03-25 05:52:31.000000000,2016-03-28 05:00:24.000000000,2016-03-28 05:00:24.000000000,1,2,1,297523,0dcb83030dcccd8ad22a26efe2c733d26320b7b4,vagrant-bootstrap,16,9,2,1,19472,Gerard Braad,gbraad,"Use packaged pip instead of easy_install

TrivialFix

Change-Id: I1eefec4326f97f466243051bcc33551e0803980d
"
openstack%2Fbarbican~master~Ie8eaa9348a938b9df31e9ff754bd2b5b78c26833,openstack/barbican,master,Ie8eaa9348a938b9df31e9ff754bd2b5b78c26833,Add a configurable setting in barbican-functional.conf for SSL,MERGED,2016-03-21 19:04:52.000000000,2016-03-28 04:59:34.000000000,2016-03-28 04:59:33.000000000,5,1,0,295459,c68acb2f281998e0871eaddf0ae5c2c3d2ab06e7,configVerify,15,6,2,3,9234,Steve Heyman,hockeynut,"Add a configurable setting in barbican-functional.conf for SSL

Normal requests from the functional tests specify verify=True to
validate certs.  However, for internal or test deployments you
may require verify=False.  This CR adds a line in
etc/barbican/barbican-functional.conf where you can configure
the setting for verify.

To set this, edit the etc/barbican/barbican-functional.conf
file and under the [keymanager] section, specify
verify_ssl=True (which is the default) or verify_ssl=False
to skip certificate validation.

Change-Id: Ie8eaa9348a938b9df31e9ff754bd2b5b78c26833
"
openstack%2Fopenstack-health~master~I6ca8bab4355e796336530855637e9331c6d48f6f,openstack/openstack-health,master,I6ca8bab4355e796336530855637e9331c6d48f6f,Don't create history records for search updates,MERGED,2016-03-26 01:00:58.000000000,2016-03-28 04:56:16.000000000,2016-03-28 04:56:16.000000000,11,9,0,297901,36410537e128556593366117b4debd69fb9ecdeb,bug/1560907,7,2,2,7,17001,Tim Buckley,timothy.jas.buckley,"Don't create history records for search updates

This commit adds calls to '$location.replace()' after all calls to
'$location.search()' to prevent new history records from being created
whenever the search parameters are changed. Currently, updates to
search and other fields store their state in the URL so that links can
be easily shared. However, these would create new history entries for
each field update, meaning that typing into a search field could
potentially result in a large number of useless history entries.
Navigating between these unnecessary entries would appear to do
nothing and could easily confuse users.

To compound the issue, when we started syncing search parameters in
Idb90d8222dfe85edba407e291af160e3040287a8, we would end up creating
new history entries every time the location changed for any reason,
like the back button being pressed. When users browsed to a page
that already had an extraneous history entry caused by the above
behavior and then tried to go back, the extraneous history entry
would be removed but then a new history entry would immediately be
created due to the sync. As a result, the back button would become
entirely useless.

This change adds calls to '.replace()', which tells Angular to only
replace the current entry instead of adding a new one. With no new
history entries ever added, both issues no longer occur.

Closes-Bug: 1560907
Change-Id: I6ca8bab4355e796336530855637e9331c6d48f6f
"
openstack%2Fzaqar~master~I636ccf617cccbcec1ca184cc6f7bb719149f2184,openstack/zaqar,master,I636ccf617cccbcec1ca184cc6f7bb719149f2184,PUT improvement for flavor create,ABANDONED,2015-10-22 07:43:57.000000000,2016-03-28 04:53:59.000000000,,27,9,12,238396,0c18568d1dcf117f991bf7e57912aa9d11575713,bp/http-put-improvement,46,11,15,5,18009,Md Nadeem,mail2nadeem92,"PUT improvement for flavor create

This patch fixes the Flavor name conflict issue
define in below bug tag.

This patch only change the Flavor create API behaviour
for v2 and provide backward compatibility for v1.1 and v1

APIImpact
Change-Id: I636ccf617cccbcec1ca184cc6f7bb719149f2184
Implements: blueprint http-put-improvement
"
openstack%2Fzaqar~master~I203bb67d53021dd9cfc41a3b15a80b0441a146be,openstack/zaqar,master,I203bb67d53021dd9cfc41a3b15a80b0441a146be,PUT improvement for pool create,ABANDONED,2015-10-21 11:55:45.000000000,2016-03-28 04:53:44.000000000,,30,15,9,238006,3b6b8a2950e8f0dcc3ca3f5ec37a190be94012fe,bp/http-put-improvement,49,9,13,4,18009,Md Nadeem,mail2nadeem92,"PUT improvement for pool create

Zaqar is using PUT to create pool and
if the pool already exists it update
pool attributes.

It may confuse the end user when
user intends to create a resource,
However the resource already exists then
it will get updated and return 201.

This patch will resolve the issue.

This patch only change the pool create API
for v2 and provide backward compatibility for v1.1 and v1

APIImpact
Implements: blueprint http-put-improvement

Change-Id: I203bb67d53021dd9cfc41a3b15a80b0441a146be
"
openstack%2Fzaqar-specs~master~I5058226ce3f8691f9f8db0b8cc450d1eac472eca,openstack/zaqar-specs,master,I5058226ce3f8691f9f8db0b8cc450d1eac472eca,HTTP put improvement for existing resource,ABANDONED,2015-11-17 03:46:27.000000000,2016-03-28 04:53:10.000000000,,117,0,58,246147,b4fc0f0c19fb8889a7067d644b1667343b7a197f,bp/http-put-improvement,48,10,12,1,18009,Md Nadeem,mail2nadeem92,"HTTP put improvement for existing resource

At zaqar server side, we propose that PUT operation should
be used to create a new resource only, where as PATCH operation
should be used to update an existing resource.

At python-zaqar client side, we replace GET with HEAD
to optimize the response time when user use PUT
operation for an existing resource.

Change-Id: I5058226ce3f8691f9f8db0b8cc450d1eac472eca
Implements: blueprint http-put-improvement
"
openstack%2Fbarbican~master~Iee2aefd00ba90e131c91c24be97be6551da53290,openstack/barbican,master,Iee2aefd00ba90e131c91c24be97be6551da53290,Drop MANIFEST.in,ABANDONED,2016-01-21 07:07:58.000000000,2016-03-28 04:51:16.000000000,,0,16,0,270633,0f0f31a300d9e984d69569d7f4f93fa9c9164332,drop_manifest,8,5,1,1,18009,Md Nadeem,mail2nadeem92,"Drop MANIFEST.in

It's not needed with PBR.
As barbican uses PBR in setup.py
setuptools.setup(
    setup_requires=['pbr>=1.3'],
    pbr=True)

So we no longer need MANIFEST.in.

Change-Id: Iee2aefd00ba90e131c91c24be97be6551da53290
"
openstack%2Fpython-zaqarclient~master~I7e7c090893a1f65f50bae51011f379a81f86c380,openstack/python-zaqarclient,master,I7e7c090893a1f65f50bae51011f379a81f86c380,Fix functional test_pool_list,ABANDONED,2015-11-20 03:09:08.000000000,2016-03-28 04:50:21.000000000,,3,1,1,247897,6b33172a28678de3bcd093523065d9f043cbfeee,bug/1518158,6,3,1,1,18009,Md Nadeem,mail2nadeem92,"Fix functional test_pool_list

Functional test Test.test_pool_list gets fail
if a pool already present in the environment.

This patch fixes the issue.

Change-Id: I7e7c090893a1f65f50bae51011f379a81f86c380
Closes-Bug: #1518158
"
openstack%2Ftacker~master~I4bd774ec728fea042e64d766acb37409007aed35,openstack/tacker,master,I4bd774ec728fea042e64d766acb37409007aed35,py3.x: Use six.text_type() instead of unicode(),MERGED,2016-03-17 09:37:28.000000000,2016-03-28 04:49:29.000000000,2016-03-28 04:49:28.000000000,15,8,5,293905,957e4eb62b1099357dbeb5cb0664fee732bb29d6,bug/1547712,19,6,4,5,18955,dharmendra,dharmendra,"py3.x: Use six.text_type() instead of unicode()

Python 3 doesn't support unicode(), use six.text_type instead.

Related-Bug: #1547712
Change-Id: I4bd774ec728fea042e64d766acb37409007aed35
"
openstack%2Fanchor~master~I90e53c5c79450554b3678b8f25a07e6512bd94c8,openstack/anchor,master,I90e53c5c79450554b3678b8f25a07e6512bd94c8,Put py34 first in the env order of tox,ABANDONED,2016-01-15 05:46:51.000000000,2016-03-28 04:48:17.000000000,,1,1,0,267947,e5335917d15202ed6506fe2948e0824d3fc9fa49,,5,3,1,1,18009,Md Nadeem,mail2nadeem92,"Put py34 first in the env order of tox

To solve the problem of ""db type could not
be determined"" on py34 we have to run first
the py34 env to, then, run py27.

This patch puts py34 first on the tox.ini list
of envs to avoid this problem to happen.

Change-Id: I90e53c5c79450554b3678b8f25a07e6512bd94c8
Closes-Bug: #1489059
"
openstack%2Fheat~master~I497f1165c2bcc954e164f448b912f44ca1b79471,openstack/heat,master,I497f1165c2bcc954e164f448b912f44ca1b79471,Add validation for mistral cron trigger,MERGED,2016-03-15 17:04:09.000000000,2016-03-28 04:46:34.000000000,2016-03-28 04:46:34.000000000,46,6,3,293047,6cae574c15059b6ca3e66256817837f76c9ab202,cron_trigger_validation,17,7,3,2,12363,Oleksii Chuprykov,ochuprykov,"Add validation for mistral cron trigger

We need to specify pattern or first_time property (or both).

Change-Id: I497f1165c2bcc954e164f448b912f44ca1b79471
"
openstack%2Fpython-magnumclient~master~I0fc1b5156ae084ff66a56a4ae2190d6e720e0bcd,openstack/python-magnumclient,master,I0fc1b5156ae084ff66a56a4ae2190d6e720e0bcd,Add missing user message,MERGED,2016-03-22 08:47:06.000000000,2016-03-28 04:31:19.000000000,2016-03-28 04:31:19.000000000,12,0,20,295674,a39c3722c83fdad5c8b3b48d5b80795d0fc65355,bug/1560370,32,7,8,6,18386,wangqun,wangqun,"Add missing user message

There are no messages from bay, baymodel, pod, container, rc, service
client after successfully accepting the request of some operations

This patch adds messages when Magnum successfully accepts
baymodel/bay/container/service/rc deletion operations request.

Change-Id: I0fc1b5156ae084ff66a56a4ae2190d6e720e0bcd
Closes-Bug: #1560370
"
openstack%2Fpython-magnumclient~master~I5413bd91ff31a8d110002988b8e872f929161bd1,openstack/python-magnumclient,master,I5413bd91ff31a8d110002988b8e872f929161bd1,Add marker/limit/sort-key/sort-dir features for bay-list,MERGED,2016-03-18 07:41:05.000000000,2016-03-28 04:28:37.000000000,2016-03-28 04:28:37.000000000,40,2,2,294431,fb539ee08ecd85558312d7fa64218d7c3266dd0a,bay_param,18,5,3,2,16066,xiexs,simen,"Add marker/limit/sort-key/sort-dir features for bay-list

The parameters 'marker', 'limit', 'sort_key' and 'sort_dir' has already
been supported by magnum, so this patch tries to add support
of them for bay-list.

Change-Id: I5413bd91ff31a8d110002988b8e872f929161bd1
Closes-Bug: #1558937
"
openstack%2Fpython-heatclient~master~I697ff2002fa123fce9a0f294b74c9fa0c92796a4,openstack/python-heatclient,master,I697ff2002fa123fce9a0f294b74c9fa0c92796a4,Use stack.get for resolving outputs for old API,MERGED,2016-03-22 18:57:17.000000000,2016-03-28 04:26:23.000000000,2016-03-28 04:26:23.000000000,46,3,0,296009,fc4ff3875a4f06fe2f596d268ae8cf87db748226,,9,6,1,2,12363,Oleksii Chuprykov,ochuprykov,"Use stack.get for resolving outputs for old API

If we use new heatclient and heat with old RPC API (v < 1.19),
we doesn't have output_show/output_list endpoints. Use stack.get
in this case and get outputs from it.

Change-Id: I697ff2002fa123fce9a0f294b74c9fa0c92796a4
"
openstack%2Fkolla~master~I5b3d6e280e3c12a25defedb14b5589ba642043fa,openstack/kolla,master,I5b3d6e280e3c12a25defedb14b5589ba642043fa,Fix gate to use world writeable docker socket,MERGED,2016-03-26 14:09:28.000000000,2016-03-28 04:17:31.000000000,2016-03-27 23:42:47.000000000,14,17,5,297945,a78934672738ffc3a74495172534ed50c6f7f658,bug/1562383,54,5,25,2,2834,Steven Dake,sdake,"Fix gate to use world writeable docker socket

A recent change related to sudo securepath broke how sudo -E
works.  Now the PATH is reset by sudo as set by tox.  As a result
we can no longer rely on sudo -E anywhere in our gating system
relating to path inheritence from the parent shell.

This patch uses a shell operation in the setup_nodes.yml code
to chmod the docker socket to 666 so docker containers can build
properly.  Now docker operations don't return a permission denied
and we no longer require the sudo -E operation in any of our tox
scripts.  This isn't a security vulnerability because our gate
scripts are only meant to be run in OpenStack infrastructure.
To make this more clear I recommend moving these shell scripts to
tests/gate.

Change-Id: I5b3d6e280e3c12a25defedb14b5589ba642043fa
Closes-Bug: #1562383
"
openstack%2Fstorlets~master~I263df751369283d20db6900320a1c94adf13fef7,openstack/storlets,master,I263df751369283d20db6900320a1c94adf13fef7,Use contextmanager to manager file descriptors,ABANDONED,2016-02-19 07:26:43.000000000,2016-03-28 04:14:50.000000000,,289,166,0,282211,5f324225cda3288a23448435aad89a56b1c67b05,fd-context,39,2,15,4,9816,Takashi Kajinami,kajinamit,"Use contextmanager to manager file descriptors

This patch introduces contextmanager into the places
where we use independent open/close about file descriptors,
and make sure all fds are closed even if something wrong
haapens between open and close.

This patch does not add new closes, but I add some comments
about possible fd leaking, which will be addressed in
another patches.

Change-Id: I263df751369283d20db6900320a1c94adf13fef7
"
